id,name,tag,x,y,district,IDDIST,direction,stars,n_reviews,min_price,max_price,platform
223376,Domus Restaurant,$$ - $$$||Peruana||Fusión||Sudamericana||,-12.047993,-77.03249,LIMA,150101,"Miro Quesada 410 # 101, Lima Perú",45,62,32.0,59.0,tripadvisor
4517,Restaurant Oriental Lung Fung,$$ - $$$||China||Bar||Pub||,-12.0963,-77.02048,SAN ISIDRO,150131,"Av. República de Panamá 3165, San Isidro Segundo Piso, Lima 09630 Perú",45,54,39.0,118.0,tripadvisor
274322,1087 Restaurante,$$$$||Peruana||Latina||Española||,-12.106997,-77.037,SAN ISIDRO,150131,"Avenida Los Conquistadores 1087, Lima Lima 27 Perú",45,70,118.0,138.0,tripadvisor
206072,Chepita Royal Restaurant,$$ - $$$||Peruana||Sudamericana||,-12.018076,-77.074326,SAN MARTIN DE PORRES,150135,"Av. German Aguirre 982 San Germán. San Martín de Porres, San Martin de Porres, Lima Perú",45,70, , ,tripadvisor
126862,Restaurante Las Palmeras,$$ - $$$||Peruana||Internacional||Sudamericana||,-12.057192,-77.03644,LIMA,150101,"Av. Paseo de la Republica 170 Sheraton Lima Hotel & Convention Center, Lima Lima 01 Perú",40,60, , ,tripadvisor
222461,Pico y Tapa,$$ - $$$||Española||,-12.121476,-77.02818,MIRAFLORES,150122,"Calle Cantuarias 156 Miraflore, Lima Perú",45,43,3.0,50.0,tripadvisor
96105,Granja Azul,$$ - $$$||Peruana||Parrillada||,-12.033139,-76.88575,ATE,150103,"Carretera Central Km. 11.5 Santa Clara, Ate, Lima 51 Perú",40,293,34.0,34.0,tripadvisor
201255,Spizza,$$ - $$$||Italiana||Pizzería||Apto para vegetarianos||,-12.091113,-77.0367,SAN ISIDRO,150131,"Av. Arias Schreiber 147 Miraflores, Lima 15081 Perú",40,172, , ,tripadvisor
213857,Cañas,$$ - $$$||Bar||Pub||,-12.118814,-77.03354,MIRAFLORES,150122,"Calle General Borgoño 149, Lima 15074 Perú",45,67,20.0,59.0,tripadvisor
174488,Senor Limon,$$ - $$$||Peruana||Latina||Mariscos||,-12.075693,-76.9641,LA MOLINA,150114,"Av. Javier Prado Este 5335, La Molina, Lima 07001 Perú",40,117,36.0,296.0,tripadvisor
195183,Quinoa Café,$$ - $$$||Apto para vegetarianos||Opciones veganas||Opciones sin gluten||,-12.106044,-77.038925,SAN ISIDRO,150131,"San Isidro: Dean Valdivia 137 y Av. Pardo y Aliaga 664 / Miraflores: Av. Vasco Núñez de Balboa 785 / Surco: Av. El Derby 55 y C. C. Jockey Plaza, Lima Perú",40,96, , ,tripadvisor
88381,OLE BAR RESTAURANTE,$$ - $$$||Internacional||,-12.096907,-77.03542,SAN ISIDRO,150131,"Pacncho Fierro 109, Lima 15073 Perú",45,66, , ,tripadvisor
118937,El Rocoto,$$ - $$$||Peruana||Latina||,-12.11212,-77.04736,MIRAFLORES,150122,"Avenida Federico Villareal 360, Lima 15074 Perú",40,191,59.0,138.0,tripadvisor
165179,Cremoladas Curich,$||Peruana||Sudamericana||,-12.125544,-77.03583,MIRAFLORES,150122,"Jr. Bolognesi 759 Miraflores, Lima Lima 18 Perú",45,53, , ,tripadvisor
201768,Fiamma,$$$$||Churrasquería||Latina||Parrillada||,-12.100767,-76.971664,SANTIAGO DE SURCO,150140,"El Polo Plaza - Av. El Polo 759-A, Lima 15555 Perú",40,158,99.0,395.0,tripadvisor
182295,Restaurante El Grifo,$$ - $$$||Peruana||,-12.085576,-76.97673,SANTIAGO DE SURCO,150140,"Oscar R. Benavides 2703 Jockey Plaza Int A1 - 36, Lima 15023 Perú",35,295, , ,tripadvisor
163828,El Jefe Smoked BBQ,$$ - $$$||Estadounidense||Parrillada||,-12.126746,-77.02987,MIRAFLORES,150122,"Av. 28 de Julio 487 Miraflores, Lima 15074 Perú",45,46,59.0,521.0,tripadvisor
167782,Miso,$$ - $$$||Peruana||Latina||Internacional||,-12.125464,-77.03298,MIRAFLORES,150122,"Avenida 28 De Julio 151, Miraflores Radisson Decapolis Hotel, Lima Perú",45,60, , ,tripadvisor
145406,Pikeos,$$ - $$$||Estadounidense||Peruana||Bar||,-12.150788,-77.02031,BARRANCO,150104,"Avenida Elmer Faucett s/n Aeropuerto Internacional Jorge Chávez Mezzanine Central, 2do piso, Lima 07031 Perú",40,122,28.0,67.0,tripadvisor
3755,Restaurante Nakachi,$$ - $$$||Japonesa||Peruana||Asiática||,-12.088005,-77.055565,JESUS MARIA,150113,"Av. Gregorio Escobedo 803 Jesus Maria, Lima Perú",45,57, , ,tripadvisor
121191,Paseo Colon Restaurante,$$ - $$$||Peruana||Latina||Española||,-12.085853,-76.976654,SANTIAGO DE SURCO,150140,"Av. Javier Prado Este 4200 Jockey Plaza, Boulevard Nivel 2 Local B3-18/19, Lima 15023 Perú",40,125, , ,tripadvisor
37245,Vista Al Mar,$$ - $$$||,-12.131722,-77.03076,MIRAFLORES,150122,"Larcomar, Lima Perú",40,80,39.0,59.0,tripadvisor
126534,Magma Sushi Lounge,$$ - $$$||Japonesa||Sushi||Asiática||,-12.126078,-77.029366,MIRAFLORES,150122,"San Martin 512 Miraflores, Lima Perú",40,165,39.0,63.0,tripadvisor
191756,"La Bonbonniere, Jockey Plaza",$$ - $$$||Peruana||Internacional||Sudamericana||,-12.085683,-76.977036,SANTIAGO DE SURCO,150140,"Centro Comercial Jockey Plaza, Monterrico, San Borja, Lima Lima 41 Perú",40,145, , ,tripadvisor
11094,Trattoria dei Prati,$$ - $$$||Italiana||Pizzería||Opciones veganas||,-12.12125,-77.02734,MIRAFLORES,150122,"Cantuarias 239 Miraflores Cantuarias 239 Miraflores, Lima lima 18 Perú",40,81,39.0,79.0,tripadvisor
265517,Bodega Queirolo,$||Peruana||Sudamericana||,-12.051374,-77.03662,LIMA,150101,"Jiron Camana 900, Lima 15001 Perú",45,45, , ,tripadvisor
253284,Pun Kay,$$ - $$$||China||Asiática||Cantonés||,-12.12096,-77.03027,MIRAFLORES,150122,"Av. Benavides 1949, Miraflores, Lima Perú",45,48, , ,tripadvisor
58688,Dhaasu - Cocina Delhi,$||Tentempiés||De la India||Comida rápida||,-12.13986,-77.01785,BARRANCO,150104,"Barranco Barranco, Lima 15063 Perú",50,22,16.0,47.0,tripadvisor
251001,Delizia Cafe,$$ - $$$||Peruana||Latina||Café||,-12.120387,-77.03524,MIRAFLORES,150122,"Calle Berlin 517 Paralelo a la Cuadra 6 de la Avenida Pardo, Miraflores, Lima Perú",50,38, , ,tripadvisor
151660,Trattoria Elia,$$ - $$$||Italiana||Apto para vegetarianos||,-12.090658,-77.06468,MAGDALENA DEL MAR,150120,"Javier Prado Oeste 299 Magdalena, Lima Perú",40,117, , ,tripadvisor
31620,Mandarin Restaurante Buffet,$$ - $$$||China||Peruana||Internacional||,-12.088733,-77.006775,SAN BORJA,150130,"Avenida Javier Prado Este, 1860 San Borja, Lima Perú",40,178, , ,tripadvisor
174301,Club Lambayeque Restaurant,$$ - $$$||Peruana||Mariscos||Sudamericana||,-11.97066,-76.7498,CHACLACAYO,150107,"Av. Del Ejercito 977, Lima Lima 18 Perú",40,72, , ,tripadvisor
81079,La Esquina Bar de Vinos,$$ - $$$||Italiana||Mediterránea||Española||,-12.120022,-77.039185,MIRAFLORES,150122,"Calle Berlin 920, Lima 15074 Perú",40,136,39.0,99.0,tripadvisor
204600,Balcón del Cielo,$$ - $$$||Peruana||Mariscos||Sudamericana||,-12.590376,-76.620445, ,Out,"Avenida Buenos Aires S/n Santa Cruz de Flores, Lima 15608 Perú",40,83,28.0,79.0,tripadvisor
57561,Norky's,$$ - $$$||Peruana||Parrillada||,-12.31075,-76.83704,PUNTA HERMOSA,150126,"Calle la Almeja Manzana Q Lotes 2/3, Lima Perú",40,175, , ,tripadvisor
133825,Bar Piselli 1915,$||Bar||Pub||,-12.151069,-77.02191,BARRANCO,150104,"Jr. 28 de Julio 297, Barranco, 4, Lima Perú",45,52, , ,tripadvisor
227936,Restaurant Las Canastas,$$ - $$$||Peruana||,-12.114008,-77.03472,MIRAFLORES,150122,"Av. Angamos Oeste 599, Lima 15074 Perú",40,126, , ,tripadvisor
4476,Local,$$ - $$$||Peruana||Opciones veganas||Opciones sin gluten||,-12.145859,-77.02212,BARRANCO,150104,"Jiron Colina 108 Barranco, Lima LIMA 04 Perú",45,44,28.0,39.0,tripadvisor
181766,Pardo's Chicken,$$ - $$$||Peruana||Parrillada||Sudamericana||,-12.125338,-77.02552,MIRAFLORES,150122,"Avenue Benavides 730, Lima Lima 18 Perú",45,49, , ,tripadvisor
61984,Artesano Bar,$$ - $$$||Peruana||Bar||Pub||,-12.121351,-77.02861,MIRAFLORES,150122,"Calle Cantuarias 175 Miraflores, Lima Perú",50,24,20.0,59.0,tripadvisor
83163,Carbone,$||Peruana||Comida rápida||Sudamericana||,-12.046701,-77.0348,LIMA,150101,"Esq. Cailloma y Huancavelica, Cercado, Lima Perú",40,55, , ,tripadvisor
26271,OZU - Nikkei & Thai Cuisine,$$ - $$$||Japonesa||Peruana||Sushi||,-12.12821,-76.98678,SANTIAGO DE SURCO,150140,"Avenida Alfredo Benavides 4862, Lima 15039 Perú",45,27,39.0,197.0,tripadvisor
67260,Pardos Chicken,$||Peruana||Comida rápida||,-12.02597,-77.10381, ,Out,"S/N Av Elmer Faucett Jiron Callao Food Court Peru Plaza 2do Piso, International Airport, Jorge chavez, Lima 15001 Perú",40,72, , ,tripadvisor
257729,Izakaya Sushi Bar,$$ - $$$||Japonesa||Sushi||Apto para vegetarianos||,-12.094797,-77.00267,SAN BORJA,150130,"Av. Aviacion 2704 San Borja, Lima Perú",45,74, , ,tripadvisor
291281,Luhho Cafe & Cave,$$ - $$$||Bar||Pizzería||Café||,-12.111014,-77.03743,MIRAFLORES,150122,"Av Santacruz 828, Lima Perú",45,34, , ,tripadvisor
235801,Juicy Lucy,$$ - $$$||Estadounidense||,-12.129767,-77.02437,MIRAFLORES,150122,"Av. Vasco Nunez de Balboa 741, Lima Perú",40,67, , ,tripadvisor
46809,Chifa Kam Men,$$ - $$$||China||Cantonés||Apto para vegetarianos||,-12.127137,-77.017914,MIRAFLORES,150122,"Avenida Republica de Panama 6271 Miraflores, Lima 15048 Perú",40,72,20.0,25.0,tripadvisor
180903,Villa Chicken & Grill Centro Historico de Lima,$$ - $$$||Peruana||Parrillada||,-12.046944,-77.03281,LIMA,150101,"Jr. Ica 157, Lima 01 Perú",40,71, , ,tripadvisor
244498,Candela Cocina Artesanal,$$ - $$$||Peruana||,-12.116918,-77.045,MIRAFLORES,150122,"Av Del Ejército 395 Cruce con Calle Manuel Tovar, Lima Perú",45,33, , ,tripadvisor
296797,Sutorito Maketto,$$ - $$$||China||Japonesa||Peruana||,-12.11306,-77.04587,MIRAFLORES,150122,"Avenida Mariscal La Mar 830, Lima 15074 Perú",45,28,12.0,49.0,tripadvisor
178436,Norky's,$||Peruana||Sudamericana||,-12.04634,-77.03168,LIMA,150101,"Jiron de la Union 426 A una cuadra de la Plaza de Armas de Lima, Lima 15001 Perú",40,42, , ,tripadvisor
11896,La Flor de la Candela,$$ - $$$||Francesa||Peruana||,-12.59689,-76.62436, ,Out,"Carretera Azpítia s/n Camino A San Vicente S/N, Caserio Aspitia, Lima Perú",45,21,30.0,55.0,tripadvisor
259272,Edo Sushi Bar,$$ - $$$||Japonesa||Sushi||Fusión||,-12.126199,-76.98848,SANTIAGO DE SURCO,150140,"Calle Los Antares 320 Torre A – 103 Cruce Av. Velasco Astete con Av. Benavides, Lima 15038 Perú",45,51, , ,tripadvisor
99359,Parador De Guadalcanal,$$ - $$$||Peruana||Internacional||Sudamericana||,-12.165389,-77.0325,CHORRILLOS,150108,"Av. Chachi Dibós 1201, Chorrillos, Lima LIMA 09 Perú",45,43, , ,tripadvisor
159144,Los Incas,$$ - $$$||Peruana||Latina||Mariscos||,-12.121632,-77.03159,MIRAFLORES,150122,"Calle San Ramon 228, Lima Perú",40,91, , ,tripadvisor
69204,La Bodega de la Trattoria,$$ - $$$||Italiana||Apto para vegetarianos||Opciones veganas||,-12.08406,-76.9763,SANTIAGO DE SURCO,150140,"Javier Prado cuadra 42, CC Jockey Plaza Tienda I 20 área de Santiago De Surco, Lima Perú",35,195, , ,tripadvisor
100009,Cafe 21,$$ - $$$||Peruana||Café||Internacional||,-12.118957,-77.033516,MIRAFLORES,150122,"General Borgono 116, Miraflores., Lima Perú",40,77, , ,tripadvisor
128178,Chifa Internacional,$$ - $$$||China||,-12.120323,-77.01821,SURQUILLO,150141,"Av. República de Panamá 5915 San Antonio, Lima 15047 Perú",40,67, , ,tripadvisor
63451,Brewpub Wicks,$$ - $$$||bar cervecero||Bar||Británica||,-12.151158,-77.02206,BARRANCO,150104,"Av. Pedro de Osma 201a, Lima Lima 04 Perú",40,70, , ,tripadvisor
199223,Mara Biomarket & Café,$$ - $$$||Peruana||Café||Saludable||,-12.12293,-77.02668,MIRAFLORES,150122,"Av. La Paz 536, Miraflores Estacionamiento privado gratuito, Lima Perú",45,32,4.0,12.0,tripadvisor
13507,La Parriteca,$$ - $$$||Churrasquería||Parrillada||Argentina||,-12.131389,-77.01805,BARRANCO,150104,"Av. Republica de Panama 6558, Barranco Entre 28 de Julio y plaza vea del Cortijo, Lima 00018 Perú",40,48,111.0,1105.0,tripadvisor
32643,Haita Cantonese Restaurant,$$ - $$$||China||Cantonés||Apto para vegetarianos||,-12.09455,-77.0025,SAN BORJA,150130,"Avenida Aviacion 2701, San Borja Norte, Lima Perú",45,38, , ,tripadvisor
279300,"Rustica, Barranco",$$ - $$$||Peruana||Latina||,-12.150168,-77.021385,BARRANCO,150104,"Parque Municipal 105-107 Barranco, Lima Perú",40,111, , ,tripadvisor
224161,Paseo Colon,$$ - $$$||Peruana||Latina||,-12.106814,-77.03849,SAN ISIDRO,150131,"Avenida Felipe Pardo y Aliaga 697, Lima 15073 Perú",35,262, , ,tripadvisor
185921,Comma,$$ - $$$||Peruana||Café||Sudamericana||,-12.095856,-77.037865,SAN ISIDRO,150131,"Victor Andres Belaunde 276 San Isidro, Lima 27 Perú",45,54,12.0,39.0,tripadvisor
105488,El Boulevarcito - CERRADO,$$ - $$$||Peruana||Bar||Café||,-12.050867,-77.03499,LIMA,150101,"Av los cines I-2 lote 18  santa maria de huachipa, Lima 01 Perú",40,112,10.0,30.0,tripadvisor
160032,La Moma Restaurante y Café,$$ - $$$||Peruana||Latina||Española||,-12.12351,-77.028496,MIRAFLORES,150122,"Calle Tarata 243 - Miraflores, 01 Lima, Lima 01 Perú",45,54, , ,tripadvisor
111495,Rodizio - Churrasqueria,$$ - $$$||Churrasquería||,-12.055404,-76.96459,ATE,150103,"Av. La Molina Mza. G Lote 2 U, Lima Perú",40,88, , ,tripadvisor
268527,O-Mei,$$$$||China||Asiática||Tailandesa||,-12.07098,-76.9551,LA MOLINA,150114,"Av. Javier Prado Este 5902, La Molina Auxiliar de la JP, Lima Perú",40,92,99.0,395.0,tripadvisor
185904,Curaka Bar,$||bar cervecero||Pub||Gastropub||,-12.120702,-77.03252,MIRAFLORES,150122,"Calle Fco de Paula Camino 290 Miraflores, Lima Perú",45,31,14.0,30.0,tripadvisor
251937,Maitea,$||Peruana||Bar||Española||,-12.123196,-77.02693,MIRAFLORES,150122,"Av. La Paz 592, Miraflores, Lima 10118 Perú",45,22,6.0,10.0,tripadvisor
163791,Restaurant Manolo,$$ - $$$||Peruana||Internacional||Sudamericana||,-12.123012,-77.02912,MIRAFLORES,150122,"Molecon Pardo Cdra 1, Lima Perú",45,37, , ,tripadvisor
44487,Capitan Melendez,$$ - $$$||Peruana||Bar||Internacional||,-12.121531,-77.0277,MIRAFLORES,150122,"Alcanfores 199, Lima Perú",45,37, , ,tripadvisor
119230,ECO Tienda Natural - Organic Natural Market,$||Sudamericana||Apto para vegetarianos||Opciones veganas||,-12.12686,-77.03088,MIRAFLORES,150122,"Calle Colón N° 355 Miraflores, Lima 15079 Perú",45,30, , ,tripadvisor
138002,Fuji Restaurant,$$ - $$$||Japonesa||Sushi||Asiática||,-12.107016,-77.02732,MIRAFLORES,150122,"Avenida Paseo de la República 4090, Lima Perú",40,56, , ,tripadvisor
103840,305 SUR,$||bar cervecero||Peruana||Comida rápida||,-12.147261,-77.02027,BARRANCO,150104,"Calle Felipe Pardo 147 A Media Cuadra de la calle Unión, Lima Lima 04 Perú",45,50,16.0,32.0,tripadvisor
139328,Restaurant Moche,$$ - $$$||Peruana||Sudamericana||,-12.093392,-76.9952,SAN BORJA,150130,"Av. Republica de Panama 6445 Miraflores, Lima Perú",40,48, , ,tripadvisor
24513,OCEANIKA,$$ - $$$||Japonesa||Peruana||Mariscos||,-12.104886,-76.9906,SAN BORJA,150130,"Jr. Paseo del Bosque 529, San Borja Alt. Cdra 12 de la Av. San Borja Sur, Lima 051 Perú",35,270,59.0,79.0,tripadvisor
78807,Cebicheria Capirena,$$ - $$$||Peruana||Mariscos||Sudamericana||,-12.165571,-77.03461,CHORRILLOS,150108,"Av Mariscal Castillo 696 la Aurora Miralflores, Lima Perú",40,53, , ,tripadvisor
197387,Restaurante Francesco,$$ - $$$||Peruana||Mariscos||Sudamericana||,-12.118554,-76.989136,SANTIAGO DE SURCO,150140,"Caminos del Inca 758 Chacarilla, Lima LIMA 33 Perú",40,82,40.0,80.0,tripadvisor
40189,Macarena - Delicia Artesanal,$$ - $$$||Italiana||Pizzería||Apto para vegetarianos||,-12.124258,-77.02686,MIRAFLORES,150122,"Avenida Mariscal Castilla # 995, Santiago de Surco, Lima 33 Perú",40,66, , ,tripadvisor
145143,Cevicheria Richards,$$ - $$$||Peruana||Mariscos||,-12.16126,-76.96812,SAN JUAN DE MIRAFLORES,150133,"Avenida Canevaro 9, Lima Perú",45,32, , ,tripadvisor
75334,Santos Comedor & Cantina,$$ - $$$||Peruana||Bar||Fusión||,-12.14921,-77.02265,BARRANCO,150104,"Jr. Zepita 203, Barranco, Lima 15063 Perú",40,84,20.0,138.0,tripadvisor
192023,Tanuki Restaurante Japones,$$ - $$$||Japonesa||Sushi||Asiática||,-12.117911,-77.03052,MIRAFLORES,150122,"Calle 2 de Mayo 215, Lima Perú",40,104, , ,tripadvisor
245202,El Pisquerito,$$ - $$$||Peruana||Bar||Pub||,-12.079285,-77.06351,PUEBLO LIBRE,150121,"Av. San Martín 1340, Pueblo Libre, Lima 15084 Perú",45,30, , ,tripadvisor
243113,Bocatta,$$ - $$$||Bar||Pizzería||Café||,-12.110876,-76.990326,SAN BORJA,150130,"Av. Prol. Primavera 311, Chacarilla, San Borja, Lima Perú",40,72,16.0,59.0,tripadvisor
84600,Kiriko,$||Peruana||Parrillada||,-12.122614,-77.03046,MIRAFLORES,150122,"Calle Lima 491- Miraflores Frente al Ripley de schell, Lima 15074 Perú",40,51, , ,tripadvisor
129118,Tamashii,$$ - $$$||Mariscos||Fusión japonesa||Apto para vegetarianos||,-12.110578,-76.98678,SAN BORJA,150130,"Primavera 609, Lima Perú",45,28, , ,tripadvisor
194914,Don Mamino,$$ - $$$||,-12.13036,-77.01949,MIRAFLORES,150122,"Av 28 de Julio 1301 Miraflores, Lima 15047 Perú",40,126, , ,tripadvisor
44582,El Barquero,$$ - $$$||Peruana||Mariscos||,-12.09027,-77.07115,MAGDALENA DEL MAR,150120,"Jr. Tacna 885, Magdalena, Lima Perú",45,43, , ,tripadvisor
209193,L'impasto - Comida Italiana Artesanal,$$ - $$$||Italiana||Mediterránea||Europea||,-12.12822,-77.02413,MIRAFLORES,150122,"Av. Reducto 1008 Esquina Con San Martin, Miraflores, Lima LIMA 18 Perú",45,51,59.0,99.0,tripadvisor
155464,Sándwich Palermo Café,$||Peruana||,-12.07631,-77.02295,LA VICTORIA,150115,"Av Palermo 270, Lima Perú",45,33, , ,tripadvisor
242838,The Observatory Restaurant,$$ - $$$||Apto para vegetarianos||,-12.135293,-77.02732,MIRAFLORES,150122,"Av. Malecón de la Reserva 1035 Miraflores, Lima 15074 Perú",45,22, , ,tripadvisor
221115,Sr. Saltado,$||Peruana||Latina||Comida rápida||,-12.122378,-77.027306,MIRAFLORES,150122,"Avenida Diez Canseco 331 Miraflores, Lima 511 Perú",40,100,12.0,39.0,tripadvisor
49881,Sanguchisimo,$||Peruana||Comida rápida||,-12.121086,-77.0291,MIRAFLORES,150122,"Av. Jose Larco 371 Miraflores, Lima Perú",40,47, , ,tripadvisor
168321,Restaurante Amore,$$ - $$$||Peruana||Internacional||Saludable||,-12.072899,-76.94423,LA MOLINA,150114,"Av. La Fontana, 1125 La Molina, Lima Perú",40,75, , ,tripadvisor
168968,Barcelona 360,$$ - $$$||Peruana||Mariscos||Mediterránea||,-12.126528,-77.028,MIRAFLORES,150122,"Calle Alcanfores 699, Lima Lima 18 Perú",40,124,20.0,79.0,tripadvisor
260638,Hefferco,$$ - $$$||Mexicana||Estadounidense||Churrasquería||,-12.137286,-77.02249,BARRANCO,150104,"Avenida Almirante Miguel Grau 1450 Barranco Frente al Museo Mac, Lima Perú",45,19,18.0,60.0,tripadvisor
131837,Chili's,$$ - $$$||Mexicana||Latina||Parrilla||,-12.109958,-77.037285,MIRAFLORES,150122,"Plaza Óvalo Gutierrez s/n, Lima 27 Perú",35,331,59.0,79.0,tripadvisor
66428,Huancahuasi La Molina,$$ - $$$||Peruana||,-12.069258,-76.94283,LA MOLINA,150114,"Avenida Flora Tristan 585 Santa Patricia, La Molina, Lima 15024 Perú",40,50,99.0,296.0,tripadvisor
76515,El Fogon Del Asador,$$ - $$$||Churrasquería||Peruana||Parrillada||,-12.093921,-77.069145,MAGDALENA DEL MAR,150120,"Avenida Brasil 3781 Entre Las Avenidas Javier Prado y Del Ejercito, Lima 511 Perú",40,112,39.0,99.0,tripadvisor
269874,Restaurante 1875,$$$$||Peruana||Mariscos||Internacional||,-12.16639,-77.03151,CHORRILLOS,150108,"Av. Chachi Dibós, 1201 Club de Regatas ""Lima"",  Terraza 1 – Hall principal, Lima Perú",40,42, , ,tripadvisor
191158,Rouge Bar Miraflores,$$ - $$$||Bar||Pub||,-12.119758,-77.02848,MIRAFLORES,150122,"Manuel Bonilla 109, Lima 15074 Perú",40,57, , ,tripadvisor
79472,Taberna La Botica,$$ - $$$||Peruana||,-12.10089,-77.03099,SAN ISIDRO,150131,"Av Petit Thouars 3910 San Isidro, Lima Perú",40,53, , ,tripadvisor
177357,Patty Pasteleria Artesanal,$$ - $$$||,-12.11699,-77.03172,MIRAFLORES,150122,"Enrique Palacios 325 Miraflores, Lima Perú",45,22, , ,tripadvisor
51728,LongHorn,$$ - $$$||Churrasquería||Peruana||Latina||,-12.008045,-77.09039,SAN MARTIN DE PORRES,150135,"Av. Libertadores 302, Lima 00027 Perú",35,269,99.0,197.0,tripadvisor
231009,San Say Kay,$$ - $$$||China||Cantonés||Apto para vegetarianos||,-11.95737,-77.05882,COMAS,150110,"Avenida el Polo 300, Lima Perú",40,52, , ,tripadvisor
54225,El Salar,$$ - $$$||,-12.13285,-77.02939,MIRAFLORES,150122,"Calle Amador Merino Reyna 589 San Isidro, Lima 15046 Perú",45,25, , ,tripadvisor
108700,Papas y Camotes,$$ - $$$||Peruana||Latina||Española||,-12.089565,-77.04695,LINCE,150116,"Calle Burgos #276 San Isidro, Lima LIMA 27 Perú",45,43,20.0,39.0,tripadvisor
176625,Kañete,$$ - $$$||Peruana||Latina||Española||,-12.117167,-77.02388,SURQUILLO,150141,"Calle Santa Rosa 345 Surquillo, Lima 15079 Perú",45,35, , ,tripadvisor
186741,Restaurant Olamo Terraza,$$ - $$$||Peruana||Mariscos||Sudamericana||,-12.046432,-77.03073,LIMA,150101,"Jr. Huallaga 160-401, Lima Perú",40,42, , ,tripadvisor
126144,La Cumbre,$$ - $$$||Peruana||Latina||Mariscos||,-12.12587,-77.02692,MIRAFLORES,150122,"Calle Bolivar N. 381, Miraflores District, Lima Perú",40,53, , ,tripadvisor
247258,Chifa Mi Amigo,$$ - $$$||China||Peruana||Sudamericana||,-12.03326,-76.94796,SANTA ANITA,150137,"Avenue Del Ejercito 2195, Lima 027 Perú",40,56, , ,tripadvisor
41330,Restaurant Maury,$$ - $$$||Peruana||Sudamericana||,-12.047564,-77.03095,LIMA,150101,"Jiron Ucayali 201, Lima 15001 Perú",40,45, , ,tripadvisor
79627,Barra Khuda,$$ - $$$||Peruana||Mariscos||Sudamericana||,-12.084144,-77.02055,LA VICTORIA,150115,"Calle Juan Voto Bernales 340 Urb. Sta Catalina, Lima Perú",45,29,99.0,296.0,tripadvisor
149715,Chifa Yi Yi,$$ - $$$||China||Apto para vegetarianos||,-12.12813,-76.99419,SANTIAGO DE SURCO,150140,"Av. Benavides 3939, Lima 15555 Perú",40,80,59.0,158.0,tripadvisor
34346,La Mora,$$ - $$$||Postres||Café||Europea||,-12.109722,-77.0375,SAN ISIDRO,150131,"Emilio Cavenecia 114, Lima 15073 Perú",40,45, , ,tripadvisor
207797,Pueblo Viejo Restaurante,$$ - $$$||Peruana||,-12.120872,-77.02556,MIRAFLORES,150122,"Miraflores, Lima. Avenida Paseo de la Republica 5628, Lima 15074 Perú",45,21,51.0,197.0,tripadvisor
259701,Napoli Pizza Y Pastas,$$ - $$$||Italiana||Apto para vegetarianos||,-12.103078,-77.02138,SURQUILLO,150141,"Los Paujiles 190, Lima 34 Perú",45,28, , ,tripadvisor
